gene,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
SGK2,10,6,25,8,20,8,26,2
SGK3,154,222,294,182,329,515,288,313
SGMS1,1421,966,2177,818,1318,1302,1364,1018
SGMS2,1641,2164,1932,1177,1421,2570,1267,1917
SGO1,5,6,7,4,5,6,6,8
SGO1P1,0,0,0,0,0,0,0,0
SGO1P2,0,0,0,0,0,0,0,0
SGO2,188,155,223,102,303,200,111,178
SGPL1,753,567,1019,508,1045,1353,725,676
SGPP1,532,502,646,519,602,812,467,663
SGPP2,2,3,5,6,4,6,8,3
SGSH,1499,1180,1795,867,1630,1677,1257,1226
SGSM1,3,2,2,3,3,3,2,3
SGSM2,1907,1656,2043,942,1976,1801,1694,1420
SGSM3,768,796,709,391,824,1184,530,687
SGTA,999,1047,1125,677,1249,1480,869,934
SGTB,427,579,547,465,485,907,350,759
SH2B1,1032,1162,1046,575,1068,1100,876,871
SH2B2,19,11,14,9,24,14,21,24
SH2B3,951,1030,1304,923,955,1224,1220,1583
SH2D1A,1,0,2,6,0,1,0,2
SH2D1B,0,0,0,0,0,0,0,0
SH2D2A,1,0,1,0,0,1,0,0
SH2D3A,44,48,41,21,60,76,36,23
SH2D3C,3,3,1,2,17,10,0,5
SH2D4A,762,573,1774,440,1292,1133,643,627
SH2D4B,0,0,0,0,0,0,1,0
SH2D5,35,39,57,27,44,174,78,69
SH2D6,5,7,12,13,5,14,14,15
SH2D7,5,1,14,1,3,3,2,2
SH3BGR,77,33,92,49,100,68,65,97
SH3BGRL,2829,2228,3529,2254,3568,4088,2721,2802
SH3BGRL2,208,134,262,129,257,202,218,159
SH3BGRL3,2404,1975,3518,2131,2935,3485,2415,2205
SH3BP1,183,118,182,82,215,168,211,98
SH3BP2,546,247,554,175,722,419,618,348
SH3BP4,3165,2267,3910,1886,4289,6641,2451,2408
SH3BP5,1889,1271,2157,629,1884,998,1918,958
SH3BP5L,774,615,730,463,748,1036,573,623
SH3D19,4081,6131,5399,4858,5890,9489,4053,8568
SH3GL1,2190,2411,2040,1283,2057,2915,1796,2253
SH3GL1P1,28,23,18,27,50,43,29,27
SH3GL1P2,0,2,2,2,1,2,5,2
SH3GL1P3,32,33,57,39,39,30,34,38
SH3GL2,1,0,1,0,1,0,1,1
SH3GL3,33,8,10,0,13,4,23,3
SH3GLB1,2828,2608,3466,2582,3355,4509,2892,4121
SH3GLB2,1402,1005,1502,734,1281,1512,1485,1181
SH3KBP1,1769,1477,1645,816,1933,2643,1503,1342
SH3PXD2A,8998,7928,9825,5752,9355,15576,6665,8530
SH3PXD2B,3836,5667,2703,2650,3659,4578,2772,5535
SH3RF1,473,492,795,322,517,954,604,620
SH3RF2,7,12,9,8,16,14,8,16
SH3RF3,487,855,683,719,821,1843,454,823
SH3TC1,4,13,18,1,9,15,2,0
SH3TC2,13,18,46,38,13,75,14,24
SH3YL1,650,352,583,252,603,532,530,366
SHANK1,140,82,141,38,178,187,114,89
SHANK2,216,179,187,133,175,355,271,212
SHANK3,75,52,66,15,94,103,108,81
SHARPIN,828,781,760,452,741,1090,631,723
SHB,479,219,445,138,562,350,453,238
SHBG,19,25,34,12,31,36,55,13
SHC1,6201,5001,7779,3792,9045,11075,4768,4717
SHC1P1,0,0,0,0,0,0,0,0
SHC1P2,1,0,0,0,2,0,1,1
SHC2,318,166,407,203,424,445,286,244
SHC3,2365,2776,2432,2866,4132,7013,2383,4243
SHC4,108,104,119,92,197,149,91,87
SHCBP1,51,53,99,32,40,42,86,59
SHCBP1L,0,1,0,0,0,0,0,0
SHD,0,0,0,0,0,0,0,0
SHE,9,7,13,4,16,11,7,6
SHF,195,124,145,64,83,79,133,124
SHFL,785,618,744,459,787,911,564,641
SHH,1,0,1,0,1,0,2,0
SHISA2,2,4,1,6,0,3,4,2
SHISA3,18,8,47,9,33,41,43,22
SHISA4,492,592,783,467,815,1084,554,794
SHISA5,3378,3401,4066,2548,3676,4912,3000,3522
SHISA5P1,0,0,1,0,0,0,0,0
SHISA5P2,0,0,0,0,0,1,0,0
SHISA6,0,0,0,0,0,0,0,0
SHISA7,2,0,2,1,2,2,1,1
SHISA8,0,0,0,0,0,0,0,0
SHISA9,46,79,134,59,95,106,76,52
SHISAL1,403,113,273,43,647,471,195,45
SHISAL2A,12,4,30,4,36,26,14,6
SHISAL2B,1,0,0,0,0,0,0,0
SHKBP1,988,1027,1291,637,1316,1488,776,840
SHLD1,17,18,31,14,25,30,19,13
SHLD2,391,454,397,327,389,659,317,410
SHLD2P1,14,17,25,36,12,14,24,19
SHLD2P2,0,0,0,1,1,0,0,0
SHLD2P3,10,6,16,9,10,14,6,7
SHLD3,28,23,34,13,19,25,22,21
SHMT1,94,208,137,141,113,324,84,165
SHMT1P1,0,2,0,0,0,0,0,0
SHMT2,1777,1088,1955,631,1768,1459,1560,952
SHOC1,3,0,2,2,3,9,1,2
SHOC2,1250,1178,1326,977,1360,1866,1063,1383
SHOX,5,4,7,6,7,7,8,8
SHOX2,185,160,97,55,521,480,133,132
SHPK,229,308,208,135,224,265,287,333
SHPRH,613,417,626,308,953,751,541,566
SHQ1,309,382,527,193,673,405,403,235
SHQ1P1,36,24,82,10,32,30,40,32
SHROOM1,288,243,244,179,390,334,210,226
SHROOM2,34,37,59,38,52,330,31,34
SHROOM2P1,0,1,2,0,1,2,0,0
SHROOM3,967,777,962,645,984,2571,1085,1718
SHROOM4,90,38,40,21,60,67,62,63
SHTN1,157,116,187,119,201,282,191,145
SI,0,0,0,0,0,0,0,0
SIAE,1766,1257,1881,1144,2126,2711,1567,1660
SIAH1,423,367,479,235,504,479,352,327
SIAH1P1,0,0,0,0,0,0,0,0
SIAH2,414,386,486,255,507,506,487,456
SIAH3,2,2,0,2,2,4,2,3
SIDT1,6,11,8,1,11,9,5,6
SIDT2,928,1141,1289,1352,1323,2358,867,1552
SIGIRR,118,148,200,132,159,211,198,247
SIGLEC1,2,1,3,4,3,2,3,3
SIGLEC10,0,9,11,7,6,6,9,7
SIGLEC11,1,4,4,4,5,4,6,2
SIGLEC12,0,0,0,0,0,0,0,0
SIGLEC14,3,1,2,0,0,0,1,0
SIGLEC15,9,6,26,5,13,11,14,9
SIGLEC16,1,0,2,0,0,0,0,2
SIGLEC17P,0,0,0,0,1,3,0,0
SIGLEC18P,0,0,0,0,0,0,0,0
SIGLEC20P,0,0,0,0,0,0,0,0
SIGLEC21P,0,0,0,0,0,0,0,0
SIGLEC22P,0,0,0,0,0,0,0,0
SIGLEC24P,0,0,0,0,0,0,0,0
SIGLEC27P,0,0,0,0,0,0,0,0
SIGLEC29P,0,0,0,0,0,0,0,0
SIGLEC30P,0,0,0,0,0,0,0,0
SIGLEC31P,0,0,0,0,0,0,0,0
SIGLEC5,1,0,0,1,0,0,0,1
SIGLEC6,0,0,0,0,0,0,0,0
SIGLEC7,0,0,0,0,0,0,0,0
SIGLEC8,6,5,5,4,10,5,6,9
SIGLEC9,0,0,0,0,0,1,0,0
SIGLECL1,0,0,0,0,0,0,0,0
SIGMAR1,1248,1192,1273,763,1525,1939,928,1017
SIK1,26,11,26,26,5,0,6,10
SIK2,3233,3442,3755,1792,3471,5812,2543,3262
SIK3,1178,1041,1452,672,1445,2140,1007,1191
SIKE1,726,715,640,505,696,1170,678,780
SIL1,1066,702,1300,790,1374,1575,1035,989
SIM1,0,1,2,3,3,9,1,2
SIM2,27,15,22,27,26,37,19,35
SIMC1,208,214,260,241,225,374,185,324
SIMC1P1,44,21,26,32,29,51,29,39
SIN3A,1460,1030,1429,809,1549,1468,1094,1302
SIN3B,1273,1123,1469,790,1644,1641,1257,1140
SINHCAF,47,89,60,53,59,76,56,61
SINHCAFP1,0,0,0,0,0,0,0,0
SINHCAFP2,0,0,0,0,0,0,0,0
SINHCAFP3,1,1,3,0,1,1,0,2
SIPA1,476,814,670,428,524,868,445,618
SIPA1L1,2442,1325,2831,1037,3412,3182,2585,1959
SIPA1L2,343,33,227,16,57,16,334,40
SIPA1L3,338,405,370,99,406,450,230,172
SIRAL1,335,282,390,272,531,491,272,285
SIRAL2,698,501,1790,640,767,611,564,305
SIRPA,2189,2016,3224,1939,2372,4101,2024,2440
SIRPAP1,1,0,0,0,1,0,1,0
SIRPB1,34,14,54,11,5,10,20,24
SIRPB2,2,1,3,0,4,5,0,3
SIRPB3P,0,0,0,0,0,0,0,0
SIRPD,0,0,0,0,0,0,0,0
SIRPG,0,0,0,0,0,0,0,0
SIRT1,521,510,500,415,571,694,479,547
SIRT2,647,570,645,369,688,670,550,572
SIRT3,302,275,464,275,350,384,339,314
SIRT4,26,12,25,19,27,19,34,19
SIRT5,199,193,239,159,237,256,211,236
SIRT6,243,241,218,120,246,269,153,176
SIRT7,214,199,270,183,204,306,179,196
SIT1,1,1,3,1,0,3,4,0
SIVA1,681,619,589,263,496,910,588,541
SIX1,369,275,740,316,640,764,500,419
SIX2,0,2,4,1,14,5,0,5
SIX3,0,2,3,0,0,2,0,0
SIX4,428,366,777,293,832,731,768,602
SIX5,612,519,539,259,539,491,465,519
SIX6,0,0,0,0,0,0,0,0
SKA1,20,11,17,6,18,12,25,14
SKA2,446,331,633,256,601,520,402,321
SKA2P1,0,0,0,0,0,0,0,0
SKA3,13,11,11,8,9,7,11,30
SKAP1,2,0,0,0,0,1,0,0
SKAP2,881,710,781,499,752,927,704,846
SKI,2131,1947,2307,1260,2381,3001,2517,2238
SKIC2,356,248,322,183,378,487,214,230
SKIC3,2881,2658,3366,2213,3730,3893,2465,2612
SKIC8,546,477,670,359,583,825,496,479
SKIDA1,76,33,43,18,22,29,20,37
SKIL,722,687,1077,436,1119,1238,911,897
SKINT1L,2,2,9,1,4,9,5,5
SKOR1,4,8,6,8,4,7,5,10
SKOR2,0,0,0,0,0,0,0,0
SKP1,4764,4259,6397,3646,6530,7262,4190,4515
SKP1P1,2,1,5,1,7,7,4,1
SKP1P2,0,0,1,0,0,0,0,1
SKP1P3,0,0,0,0,0,0,0,0
SKP1P4,0,0,0,0,0,0,0,0
SKP1P5,0,0,0,0,0,0,0,0
SKP2,339,483,658,488,554,1302,357,991
SKP2P1,0,0,0,0,0,0,0,0
SLA,1,4,5,0,2,7,0,4
SLA2,0,3,6,3,2,9,3,3
SLAIN1,7,1,0,0,3,2,0,1
SLAIN2,926,854,1204,744,1359,1592,663,979
SLAMF1,0,0,0,0,0,0,0,0
SLAMF6,2,5,4,1,6,5,5,2
SLAMF6P1,0,0,0,0,0,0,0,0
SLAMF7,0,1,2,4,1,2,0,1
SLAMF8,13,9,6,22,17,19,14,16
SLAMF9,0,0,2,0,0,1,0,2
SLBP,698,737,747,523,844,1034,600,750
SLC10A1,0,1,0,0,0,0,0,0
SLC10A2,0,1,0,0,1,0,0,0
SLC10A3,856,876,878,550,666,965,735,820
SLC10A4,0,1,1,1,2,0,0,0
SLC10A5,2,1,6,5,4,1,11,4
SLC10A5P1,0,0,0,0,0,0,0,0
SLC10A6,9,2,18,5,2,2,5,5
SLC10A7,130,92,111,79,166,168,150,121
SLC11A1,23,15,19,13,17,21,9,19
SLC11A2,900,1014,970,777,1059,1506,990,1206
SLC12A1,2,10,16,0,59,26,1,1
SLC12A2,332,467,578,306,731,596,522,635
SLC12A3,0,2,0,1,5,1,0,1
SLC12A4,2120,1929,1987,1019,1910,2775,1648,1904
SLC12A5,11,9,9,10,11,9,4,12
SLC12A6,1230,789,1464,861,1211,1432,1235,1235
SLC12A7,379,423,396,302,293,333,361,356
SLC12A8,104,128,130,105,164,198,62,80
SLC12A9,524,750,589,356,452,794,440,495
SLC13A1,0,0,1,0,0,1,0,0
SLC13A2,0,0,0,0,0,0,0,0
SLC13A3,55,60,96,65,98,179,95,137
SLC13A4,55,56,98,31,67,111,58,68
SLC13A5,10,11,11,2,5,5,7,2
SLC14A1,111,4,167,22,24,23,219,13
SLC14A2,10,13,24,15,14,22,15,30
SLC15A1,7,7,5,3,4,5,5,7
SLC15A2,32,9,19,18,10,7,29,6
SLC15A3,271,283,317,242,413,510,300,364
SLC15A4,481,488,492,405,707,811,501,594
SLC15A5,0,0,0,0,1,0,0,0
SLC16A1,415,307,479,246,467,551,413,300
SLC16A10,34,38,12,18,21,17,12,14
SLC16A11,2,5,14,9,15,36,8,23
SLC16A12,9,34,31,98,12,87,6,140
SLC16A13,36,14,42,20,41,37,44,22
SLC16A14,59,47,55,24,74,53,81,109
SLC16A14P1,0,0,0,0,0,0,0,0
SLC16A1P1,0,0,0,0,0,0,0,0
SLC16A2,1495,966,1893,760,1614,1574,1475,1061
SLC16A3,1697,1696,1450,835,2148,8663,1213,1588
SLC16A4,326,140,832,260,372,292,449,266
SLC16A5,141,118,241,144,226,366,203,206
SLC16A6,17,27,39,14,85,362,13,15
SLC16A6P1,2,1,0,0,0,1,0,0
SLC16A7,1179,1291,1344,825,1528,1759,925,1625
SLC16A8,2,7,4,2,2,0,3,5
SLC16A9,10,6,3,0,2,1,3,10
SLC17A1,0,0,0,0,0,0,0,0
SLC17A2,0,1,0,0,0,1,0,0
SLC17A3,0,0,0,0,0,0,0,1
SLC17A4,0,0,0,0,1,0,1,0
SLC17A5,947,960,1689,1596,1467,2604,1158,1717
SLC17A6,0,0,0,0,0,0,0,0
SLC17A7,19,17,34,20,21,26,21,22
SLC17A8,0,0,0,0,0,2,0,1
SLC17A9,88,93,82,39,56,62,84,61
SLC18A1,3,5,1,3,5,8,3,1
SLC18A2,4,7,6,2,4,4,9,1
SLC18A3,0,0,0,0,0,0,0,0
SLC18B1,248,117,197,98,222,142,224,134
SLC19A1,119,116,85,53,120,197,85,92
SLC19A2,175,411,148,202,191,266,204,465
SLC19A3,43,81,46,35,33,73,24,92
SLC19A4P,4,4,5,7,3,9,1,6
SLC1A1,285,343,1017,683,281,727,607,963
SLC1A2,340,168,243,156,334,349,337,254
SLC1A3,81,101,67,31,114,82,48,28
SLC1A4,166,101,243,116,116,205,228,162
SLC1A5,4422,5473,5743,4623,5998,8856,4587,6304
SLC1A6,23,20,26,13,21,35,16,15
SLC1A7,391,275,553,185,356,226,348,263
SLC20A1,797,510,1080,410,820,864,796,490
SLC20A1P1,0,0,0,0,0,0,0,0
SLC20A1P2,0,0,0,0,0,0,0,0
SLC20A1P3,0,0,0,0,0,0,0,0
SLC20A2,842,865,1606,1058,981,2341,1020,1121
SLC22A1,14,5,2,7,1,9,6,2
SLC22A10,0,0,0,0,0,0,0,0
SLC22A11,0,4,2,1,3,2,2,3
SLC22A12,0,0,0,0,0,0,0,0
SLC22A13,1,0,0,0,0,2,0,0
SLC22A14,0,0,1,0,0,2,0,0
SLC22A15,143,105,178,112,119,110,137,167
SLC22A16,2,2,3,2,1,1,0,0
SLC22A17,524,379,399,176,482,620,409,315
SLC22A2,0,4,1,1,0,0,0,0
SLC22A20P,40,50,44,25,47,72,35,42
SLC22A23,388,134,303,88,400,156,222,105
SLC22A24,0,0,0,0,0,0,0,0
SLC22A25,3,2,9,4,6,7,5,4
SLC22A3,5,30,1,1,12,10,1,3
SLC22A31,1,1,1,1,0,1,0,3
SLC22A4,37,14,28,7,41,29,32,3
SLC22A5,108,98,164,78,184,120,186,90
SLC22A6,0,0,0,0,0,0,0,0
SLC22A7,1,0,0,0,0,0,0,0
SLC22A8,0,0,0,0,0,0,0,0
SLC22A9,0,2,0,0,1,3,2,1
SLC23A1,6,7,12,3,16,16,5,9
SLC23A2,1125,689,1037,534,1141,946,807,838
SLC23A3,49,42,29,29,30,38,33,45
SLC23A4P,1,0,0,0,0,0,1,0
SLC24A1,490,457,522,267,548,669,468,588
SLC24A2,6,7,8,6,8,12,8,5
SLC24A3,57,164,8,21,13,37,6,13
SLC24A4,14,10,16,9,13,8,13,8
SLC24A5,0,0,0,2,1,0,0,0
SLC25A1,1166,1390,1282,748,1152,1690,894,1188
SLC25A10,76,57,69,51,93,135,65,75
SLC25A11,663,560,639,348,673,774,492,449
SLC25A12,441,507,450,465,483,565,394,465
SLC25A13,141,141,104,110,226,248,164,116
SLC25A14,123,116,134,82,146,174,107,130
SLC25A14P1,0,0,0,2,1,1,0,1
SLC25A15,84,73,93,30,131,131,56,41
SLC25A15P1,0,0,0,0,8,10,1,2
SLC25A15P2,1,0,1,0,0,0,0,0
SLC25A15P3,0,0,0,0,0,0,1,0
SLC25A15P4,0,0,0,0,0,0,0,0
SLC25A15P5,0,0,0,0,1,0,0,1
SLC25A16,265,227,454,217,391,440,343,314
SLC25A17,252,192,232,187,267,355,218,225
SLC25A18,9,9,7,9,12,14,7,13
SLC25A18P1,0,0,0,0,0,0,0,0
SLC25A19,78,99,94,69,59,112,67,112
SLC25A1P1,0,0,0,0,0,1,0,0
SLC25A1P2,0,0,0,0,0,0,0,0
SLC25A1P3,0,0,0,0,0,0,0,0
SLC25A1P4,0,0,0,0,0,0,0,0
SLC25A1P5,19,16,15,8,10,10,15,20
SLC25A2,0,1,0,0,0,0,0,0
SLC25A20,317,295,373,274,491,423,348,271
SLC25A20P1,0,0,0,0,0,0,0,0
SLC25A21,24,19,51,10,37,31,35,22
SLC25A22,270,241,264,200,212,330,295,311
SLC25A23,1531,1262,1911,1149,2120,2323,1294,1363
SLC25A24,929,848,889,708,967,1329,814,975
SLC25A24P1,0,0,1,0,0,0,0,0
SLC25A24P2,0,0,0,0,0,0,0,0
SLC25A25,354,398,364,254,325,609,240,417
SLC25A26,137,138,161,97,135,190,130,149
SLC25A27,387,484,538,364,355,450,608,763
SLC25A28,493,523,614,318,684,530,409,468
SLC25A29,572,323,637,257,598,391,519,409
SLC25A3,6789,7199,6985,4983,7156,9616,5365,6265
SLC25A30,371,212,390,144,451,555,185,264
SLC25A31,0,0,0,0,0,0,0,0
SLC25A32,386,582,448,515,365,914,449,600
SLC25A33,77,78,62,47,62,104,56,75
SLC25A34,51,41,13,45,26,47,39,25
SLC25A35,112,102,104,74,111,98,99,86
SLC25A36,1938,1798,2335,1282,2203,3427,2100,2171
SLC25A36P1,1,4,0,3,3,2,5,1
SLC25A37,989,786,1123,451,1094,1195,899,650
SLC25A38,492,477,487,378,520,591,411,499
SLC25A38P1,0,1,0,0,0,0,0,0
SLC25A39,1015,1023,1095,602,1303,1514,829,822
SLC25A39P1,2,0,1,0,0,0,0,1
SLC25A39P2,0,0,0,0,0,0,0,0
SLC25A3P1,0,0,0,0,0,0,0,0
SLC25A3P2,0,0,0,0,0,0,0,0
SLC25A3P3,0,0,0,0,0,0,0,0
SLC25A4,282,342,395,415,188,396,301,509
SLC25A40,255,123,292,171,349,330,204,190
SLC25A41,5,0,2,1,3,7,5,1
SLC25A42,248,214,321,161,241,243,237,243
SLC25A43,529,732,482,358,602,986,500,619
SLC25A44,455,460,539,435,606,704,448,490
SLC25A45,103,111,151,80,116,115,132,145
SLC25A46,1738,1668,1735,1159,1807,2228,1376,1481
SLC25A47,0,0,0,0,0,0,0,0
SLC25A47P1,0,0,0,0,0,0,0,0
SLC25A48,2,2,2,0,2,0,1,0
SLC25A5,1581,1253,1555,839,1472,1664,1115,1166
SLC25A51,311,288,265,207,321,375,227,248
SLC25A51P1,0,0,0,0,0,0,0,0
SLC25A51P2,0,0,0,0,0,0,0,0
SLC25A51P3,0,0,0,0,0,0,0,0
SLC25A51P4,117,113,91,104,89,101,79,92
SLC25A52,0,1,0,0,0,0,0,1
SLC25A53,54,36,86,30,92,101,61,47
SLC25A53P1,0,0,2,0,0,3,0,1
SLC25A5P1,0,4,6,2,2,3,2,1
SLC25A5P2,0,0,0,0,0,0,0,0
SLC25A5P3,0,0,0,0,0,0,0,0
SLC25A5P4,0,0,0,0,0,0,0,0
SLC25A5P5,0,0,0,0,0,0,0,0
SLC25A5P6,0,0,0,0,0,0,0,0
SLC25A5P7,0,0,0,0,0,0,0,0
SLC25A5P8,0,0,0,0,0,0,0,0
SLC25A5P9,0,0,0,0,0,0,0,0
SLC25A6,9412,8538,8153,3351,8638,10070,5675,5323
SLC25A6P1,0,0,0,0,0,0,0,0
SLC25A6P2,0,0,1,0,0,0,0,0
SLC25A6P3,0,0,0,0,0,0,0,0
SLC25A6P4,0,1,0,0,0,0,0,0
SLC25A6P5,0,0,0,0,0,0,0,0
SLC25A6P6,0,0,0,0,0,0,0,0
SLC26A1,104,39,103,34,137,110,105,89
SLC26A10P,31,56,51,44,33,77,17,57
SLC26A11,378,247,362,170,420,392,355,306
SLC26A2,605,658,654,486,649,1052,680,735
SLC26A3,0,0,0,0,0,0,0,0
SLC26A4,8,15,4,12,17,10,13,7
SLC26A5,0,3,4,0,3,3,2,1
SLC26A6,306,476,297,241,324,806,233,463
SLC26A7,8,5,16,5,3,15,6,21
SLC26A8,6,14,7,1,7,19,9,18
SLC26A9,0,0,0,0,1,0,0,0
SLC27A1,670,501,609,305,615,837,607,601
SLC27A2,1,8,4,0,2,0,1,1
SLC27A3,283,258,295,192,174,284,251,309
SLC27A4,331,429,323,304,444,637,331,443
SLC27A5,111,148,102,48,102,114,86,100
SLC27A6,4,28,2,1,7,30,12,13
SLC28A1,0,0,0,0,0,1,0,0
SLC28A2,4,2,27,18,18,11,16,13
SLC28A3,10,6,8,7,19,21,11,2
SLC29A1,653,465,911,500,786,817,715,672
SLC29A2,24,8,35,12,20,24,29,25
SLC29A3,174,99,190,94,214,161,143,134
SLC29A4,158,121,119,30,82,77,121,69
SLC29A4P1,0,0,0,0,0,0,0,0
SLC29A4P2,0,0,0,0,0,0,0,0
SLC2A1,2081,2291,3143,1498,2515,7099,1722,1917
SLC2A10,1754,1787,2143,1937,2512,3952,1377,2196
SLC2A11,129,78,160,70,120,112,112,80
SLC2A12,1145,548,1714,529,1940,1164,1042,611
SLC2A13,336,471,354,260,435,627,395,488
SLC2A13P1,0,0,0,0,0,0,0,0
SLC2A14,4,2,2,3,14,23,1,1
SLC2A2,0,0,0,0,1,0,0,0
SLC2A3,1347,990,1187,657,1456,2301,1058,1014
SLC2A3P1,22,14,2,14,6,10,31,16
SLC2A3P2,2,0,0,1,2,1,3,1
SLC2A3P4,0,0,0,0,0,0,1,0
SLC2A4,4,12,5,10,9,13,3,5
SLC2A4RG,1449,887,1363,567,1326,1178,879,600
SLC2A5,161,37,298,103,103,410,67,50
SLC2A6,38,35,46,20,63,96,39,32
SLC2A7,0,0,1,0,0,0,0,0
SLC2A8,172,129,134,94,141,185,161,165
SLC2A9,111,101,164,112,142,256,97,115
SLC2AXP1,0,0,0,0,0,0,0,0
SLC30A1,1303,1175,1295,1190,1862,1897,1100,1618
SLC30A10,3,0,3,0,2,2,2,0
SLC30A2,9,20,15,9,14,15,17,16
SLC30A3,13,25,9,8,9,10,10,12
SLC30A4,427,410,516,386,486,492,368,551
SLC30A5,1170,1037,1285,923,1440,1961,933,1323
SLC30A6,717,604,901,534,777,989,658,709
SLC30A6P1,0,0,0,0,0,0,0,0
SLC30A7,801,699,951,674,924,1308,745,926
SLC30A8,0,0,0,0,4,0,0,3
SLC30A9,1102,1101,1449,1056,1672,2291,1098,1224
SLC31A1,831,1054,995,794,1218,2053,836,1005
SLC31A1P1,0,0,0,0,0,0,0,0
SLC31A2,111,128,164,166,141,220,140,211
SLC32A1,0,0,0,0,0,0,0,0
SLC33A1,834,879,896,654,792,1417,765,1009
SLC33A2,119,95,145,65,142,224,116,118
SLC34A1,0,0,0,0,0,0,0,0
SLC34A2,7,8,7,2,4,1,2,1
SLC34A3,21,17,4,4,10,9,8,15
SLC35A1,437,429,602,396,474,569,498,572
SLC35A2,326,320,379,277,359,612,279,381
SLC35A3,428,440,526,414,479,695,395,620
SLC35A4,1202,1058,1098,656,1064,1371,860,958
SLC35A5,826,894,1042,747,924,1379,679,883
SLC35B1,535,376,511,324,581,947,394,442
SLC35B2,1956,1896,1963,1266,2050,2698,1470,1701
SLC35B3,672,573,650,559,690,912,649,655
SLC35B4,581,441,694,487,852,1050,485,517
SLC35C1,667,834,587,588,560,1439,556,920
SLC35C2P1,0,0,0,0,0,0,0,0
SLC35D1,489,767,539,543,535,924,369,928
SLC35D2,499,532,533,415,462,665,378,538
SLC35D3,0,0,0,0,0,0,0,1
SLC35D4,113,144,120,83,127,207,126,158
SLC35E1,1348,1053,1559,784,1502,2057,959,1262
SLC35E1P1,1,1,10,2,4,2,2,0
SLC35E2A,270,163,324,133,108,111,317,209
SLC35E2B,4084,2592,4222,1834,3876,3063,3014,2445
SLC35E3,543,447,531,496,578,837,483,585
SLC35E4,79,113,91,54,95,157,104,135
SLC35F1,2,1,5,0,3,2,0,1
SLC35F2,61,52,18,18,79,123,38,48
SLC35F3,0,0,0,0,1,4,0,0
SLC35F4,0,0,6,3,6,8,13,5
SLC35F5,1449,1354,1538,1823,1498,2777,1318,1966
SLC35F6,903,975,1125,812,1105,1584,838,1131
SLC35G1,178,148,301,161,215,268,187,172
SLC35G2,187,283,209,233,225,403,161,325
SLC35G3,0,0,0,0,0,0,0,0
SLC35G4,0,0,0,0,0,0,0,0
SLC35G5,2,0,6,2,4,4,2,7
SLC35G6,4,1,2,1,2,4,0,1
SLC35H1,742,638,850,468,814,1020,754,920
SLC36A1,579,704,595,607,652,1795,591,1156
SLC36A2,9,6,9,5,13,7,5,11
SLC36A3,3,7,4,1,1,4,5,5
SLC36A4,500,422,449,287,485,819,372,431
SLC37A1,48,56,53,63,12,13,82,132
SLC37A2,15,13,55,12,38,31,33,29
SLC37A3,945,812,1148,655,924,1015,998,1096
SLC37A4,205,131,174,89,175,226,145,142
SLC38A1,1721,1806,2337,2247,1835,4808,2115,3283
SLC38A10,2644,2547,2791,1928,2455,3957,2463,2748
SLC38A11,22,4,116,96,21,54,42,23
SLC38A12,496,532,616,438,582,808,381,496
SLC38A2,13610,17508,13610,21224,16797,35991,12132,33861
SLC38A3,4,4,2,0,2,3,5,0
SLC38A4,133,95,242,146,342,633,161,146
SLC38A5,703,396,566,123,528,526,647,237
SLC38A6,442,363,523,302,593,586,506,390
SLC38A7,653,595,687,406,949,999,767,675
SLC38A8,0,0,0,0,0,0,0,0
SLC38A9,401,313,343,242,415,546,272,333
SLC39A1,2136,2202,2377,1697,2209,3463,1795,2446
SLC39A10,873,333,1306,384,1053,858,1318,479
SLC39A11,242,189,430,278,343,296,201,243
SLC39A12,0,1,0,0,0,2,0,0
SLC39A13,2545,3257,2855,2266,2427,5785,2369,3694
SLC39A14,1250,1297,1306,707,1795,2415,929,984
SLC39A1P1,0,0,0,0,0,0,0,0
SLC39A2,1,1,2,0,0,0,2,0
SLC39A3,332,270,310,213,386,516,342,326
SLC39A4,77,89,122,70,115,181,93,103
SLC39A5,1,3,0,1,0,3,1,5
SLC39A6,2331,1998,2981,1488,4152,3945,2287,2064
SLC39A7,583,464,646,332,656,719,540,390
SLC39A8,347,279,557,315,316,345,266,333
SLC39A9,1468,1022,1628,933,1712,2042,1449,1338
SLC3A1,8,5,13,3,9,5,7,8
SLC3A2,1809,1584,1727,893,2155,1468,1570,1526
SLC40A1,5137,3071,7578,7575,7774,11483,6269,7599
SLC41A1,952,1043,1334,881,1735,1857,1146,1314
SLC41A2,309,215,566,152,420,211,576,391
SLC41A3,900,692,1041,627,1144,1537,758,807
SLC43A1,546,493,532,463,552,654,586,766
SLC43A2,155,122,273,126,256,243,106,102
SLC43A3,1790,1168,1575,729,1556,1118,1336,978
SLC44A1,2870,2938,3798,2710,4380,5267,3112,4357
SLC44A2,2843,3387,4560,3908,4337,6768,2418,4468
SLC44A3,83,100,144,143,68,101,87,127
SLC44A3-AS1,42,40,113,36,51,42,58,67
SLC44A3P1,0,0,0,0,0,0,0,0
SLC44A4,0,0,0,1,0,0,0,0
SLC44A5,7,0,7,3,6,5,9,7
SLC45A1,112,210,91,145,110,370,87,268
SLC45A2,1,0,1,0,1,0,0,2
SLC45A3,9,10,9,6,22,10,18,6
